feature_id	D39_lac_1	D39_lac_2	D39_lac_3	D39_lac_4	D39_lac_5	D39_lac_6	D39_LNnT_7	D39_LNnT_8	D39_LNnT_9	D39_LNnT_10	D39_LNnT_11	D39_LNnT_12	D39_6SL_13	D39_6SL_14	D39_6SL_15	D39_6SL_16	D39_6SL_17	D39_6SL_18
SPV_0482	10.897839979209515	10.899691519605772	10.866709840770076	10.959402153718878	10.906474203961853	10.793852955264109	9.893688785336087	9.970557021166181	9.852120235314683	9.883249296481603	9.873964116858176	9.804705689619034	10.528974033730558	10.382140858505943	10.622856035480174	10.175251182957599	10.123367075663467	10.070881650667719
SPV_0483	6.624966973517594	6.7087842673619305	6.795735223610015	6.806432318979164	6.778946171964424	6.622680639395514	5.411112602550344	5.136639652066934	5.281908188749902	5.357549757985746	5.375486511480971	5.1027851620452225	6.162278704830911	5.930746473337209	6.083090664153853	5.673964425743176	5.59642687986236	5.6346669575618185
SPV_0484	1.699827312759449	1.8571769517980905	1.8466064242301958	-0.10627448806059406	1.1249093008015159	1.2781593518687246	-0.2520205012986355	0.04158313685883535	0.43704865705609963	0.615242914212647	1.0091914714219825	1.404182838043246	0.5620501045086612	-0.12734680599607756	0.9416072690892859	0.39579781844249046	0.41825297046234305	0.07605529490169821
SPV_0485	-0.6676093736767912	-1.1179189556070062	0.37317617203533887	-1.5536472631729406	-2.7905017595468378	-1.7015902979806938	-2.0359476166436887	-1.2864878237902952	-1.575713160739844	-1.8197820525137391	-1.5365655814867112	-0.8617396811752304	-2.321721374614098	-1.3164262139043068	-2.0057009861733017	-1.032131878480258	-1.0438177913337237	-1.8136333022083713
SPV_0486	-2.7905017595468378	-1.492685098706041	-2.7905017595468404	-1.1886808699910498	-2.7905017595468378	-1.362519034181405	-2.0359476166436887	-2.790501759546843	-1.575713160739844	-2.7905017595468378	-2.7905017595468404	-2.7905017595468404	-2.321721374614098	-2.7905017595468404	-1.5002491348309863	-2.2281921308028743	-2.3126753622173206	-2.7905017595468378
SPV_2177	-2.7905017595468378	-2.7905017595468378	-2.7905017595468404	-2.7905017595468404	-2.7905017595468378	-2.7905017595468404	-1.5430479902051486	-2.790501759546843	-2.790501759546843	-2.7905017595468378	-2.2429162919935397	-2.236767120732399	-2.790501759546843	-2.7905017595468404	-2.3453819270035448	-2.2281921308028743	-2.3126753622173206	-2.7905017595468378
SPV_0487	6.330248857689044	6.309349030440964	6.522796449624111	5.874894811278785	5.7922486957250126	6.031009124399512	6.002285011494273	6.166028363685107	6.280407658428256	6.037679227065836	5.9478990486378365	5.998090720688354	6.188860570925313	6.120682454910702	6.090851478131355	5.789876132242636	5.865780035448911	5.8942887833700555
SPV_0488	7.721292729300074	7.633149861851056	7.649999492893258	7.53046157054249	7.543923752197226	7.513870223899153	7.5155254345527105	7.69710541041734	7.7597939876873125	7.6645932684223945	7.547171866066863	7.706698888180817	7.698659711964818	7.654071366092711	7.746467024810804	7.456780799841736	7.6108900751041775	7.623859614906649
SPV_0489	4.030687363819142	4.123612482531532	3.8607496349046904	3.7422324623700556	3.7157112060923296	3.6747045907518494	3.976044226095264	3.9076224936513224	3.904419153205951	3.8233484123694668	4.155923997373648	3.9971927299445245	3.9812624390975557	3.9409652636325045	3.8847441825185807	3.8690313917600943	3.486842532243616	3.503293317707913
SPV_0490	6.751148757151897	6.92693970540104	6.91843875098046	7.325243139875401	7.157705538291885	7.179636978193511	6.022262479835465	5.968202354275546	6.0517547066712005	6.176970314683409	5.9478990486378365	6.214553337061753	6.323907279943572	6.280887750526102	6.295640353997654	5.550042753350156	5.519979132803623	5.721404665108393
SPV_2496	3.299362082084983	2.970720544412649	3.2990982849312718	4.028903187683722	3.7782246786581735	3.3453365841276272	2.980184312962227	2.4930627886322796	2.61526786264647	3.2597305755738653	3.1835551426466684	2.985767313287945	3.2763949635288294	3.2633144822825844	3.447023756876879	2.4276585580618484	1.8044044068648595	2.1866838249117087
SPV_0491	6.359517293273737	6.210138096722058	6.147926511875948	6.8102190084070795	6.854634304035066	6.720643347551754	5.524398084681364	5.746025248397536	5.806404030120544	5.952982689297217	5.919553377231476	5.845262655626614	6.203057166072231	6.112131935582156	6.326018663878652	5.652390223613216	5.6658048065274755	5.694367790917649
SPV_0492	5.629906989403163	5.469568253672139	5.385950778658412	6.108103337897423	6.130497775841555	5.9324710826685605	4.583724220204633	5.1110160364822255	5.012852697435781	5.136411233026794	5.10042126601046	5.141996017067712	5.469784905618104	5.411030153075329	5.485716887698803	4.948114454985192	5.071576979400985	5.128832102917888
SPV_0493	6.928202890521798	7.023608799311956	7.0360439178774525	7.304810214001892	7.488913347958872	7.454809737289999	6.2520505229157655	6.485240087518769	6.485949290841412	6.606771449636615	6.522864463215617	6.649119456569369	6.871204262848075	6.83409251716975	6.697482040543078	6.363357072591869	6.247243501111357	6.330358804210214
SPV_0494	9.845826723571383	9.890938599003732	9.846293468943577	9.829888246243149	9.779195553718504	9.722394311958018	9.27924128254971	9.271725172515787	9.247112812361017	9.723751477198347	9.743605135969865	9.694809636965815	9.301849302042902	9.313455947775243	9.36889649819257	9.69468464448742	9.853689831807017	9.83760946103528
SPV_0495	5.12397595041556	5.306222390607098	5.391611093319041	5.111123101082073	5.10733024735777	5.207989749042824	5.546025535705393	5.407132640218033	5.563984430352598	5.428975023487116	5.282093595397809	5.357211418407889	5.232747185861875	5.381094434005755	5.266339465394045	5.243988790910927	5.319294255885087	5.2689387790631255
SPV_0496	5.842378059779017	5.924902660570575	5.9777419943698025	5.782825458585311	5.936280200231847	5.885535685697949	6.443648296522756	6.3431179673370925	6.442267973053775	6.247156527221697	6.372972800016805	6.432408523748646	6.0591938714264195	6.060847666908716	6.052758804239601	6.304216799447309	6.1022347794216865	6.168574990531238
SPV_2497	-2.7905017595468378	-2.7905017595468378	-2.7905017595468404	-2.7905017595468404	-2.7905017595468378	-2.7905017595468404	-2.7905017595468404	-2.790501759546843	-2.790501759546843	-2.7905017595468378	-2.7905017595468404	-2.7905017595468404	-2.790501759546843	-2.7905017595468404	-2.7905017595468404	-2.7905017595468378	-2.790501759546843	-2.7905017595468378
SPV_0501	1.4150040170245153	1.7706876048820919	2.3201289490983004	2.6149342949629806	2.2916040976432805	2.2592745673793764	2.6328652114147437	2.3993996511692557	2.440221550328767	1.5794022580135783	2.2675817254571373	1.8986672578056745	2.2480634536369104	2.359012938402067	1.8023343904698081	2.3322049618805694	1.9807045930873175	1.9195002906781242
SPV_0502	2.7107702900779285	3.1697259259036175	2.6760428352437673	3.6773686869273945	3.747306512590413	3.6747045907518494	3.6042237165929305	3.764694406586806	3.323347987531545	3.0461635478633142	3.3343221032916737	2.9228330044866007	3.1377379934743095	3.0015337925424768	3.131588716085625	3.5924630631501926	3.486842532243616	3.401890667512367
SPV_0503	3.4088235907960693	3.7469436096399478	3.621608002222696	4.387666658838929	4.398471730074754	4.323349208669579	4.419356727740397	4.076002851861657	3.904419153205951	3.830400282649171	3.9840849165162138	3.9910701966172173	4.227638036318434	3.9409652636325045	3.9398027985226336	4.179900580177287	4.162501947298785	4.271726131708286
SPV_0504	7.093077022884199	7.12295970118059	6.996660072386517	7.403362922958376	7.456624444477791	7.276805124807087	6.227403227662271	6.608081284132047	6.6236138398203215	6.414871866142473	6.354269124676673	6.32211239606345	7.0749531876026275	7.021544185660766	7.207232742428973	6.378965635164743	6.344150752858471	6.268852757525331
SPV_0505	6.166504525482171	6.138553977197319	6.115799862145762	6.38187336206728	6.456218646940241	6.1598647071065535	5.108795347383262	5.665329387160561	5.615462228113588	5.642351919009953	5.398490391507418	5.510609246064377	6.16785712772281	6.1585447860098865	6.1839769975515875	5.5308235634169884	5.3815022696003965	5.533688830768992
SPV_0506	8.836441894362839	8.833323363507578	8.796995217255624	8.910808881990794	8.885290430640918	8.861123642955208	7.763808724122277	7.766743773477227	7.6818919959613146	7.865471000540692	7.719201677209103	7.6973280808813005	8.427338385708099	8.367533766773406	8.511684479735493	7.957466623823281	8.050167353440274	8.02513358738161
SPV_0507	9.033042649240755	9.053362468645858	9.019853761940741	8.614262012809808	8.747239206148295	8.764451178755504	9.159577640516764	9.052482938381461	9.08021197043756	9.037567622153428	9.216214440338792	9.215380594598658	8.89143867239327	8.93261662089528	8.746683405994709	8.988890307627523	8.918199022810569	8.938276263937523
SPV_0509	0.27687174987641383	0.7871372887388464	0.06850571448475397	1.3207043054767693	1.1876708776616787	0.5338881251029137	-0.09075448911145223	-0.5662716076448334	0.13651069480409878	-0.13996713673721586	1.0562407568761834	0.033746350356866024	1.2071178268261986	0.7540249769841986	1.3491028736907564	1.2737630872718753	1.129332174471535	1.3354142735232564
SPV_0510	5.3363061574143735	5.313888749752358	5.236704689187872	4.547438265151665	4.5965041927349795	4.815845599504711	5.0099877133853	4.775762133835994	4.703152381290549	4.099187257328166	4.434920168065823	4.1533825520492345	4.236159475894723	3.9361290649541707	4.228177821911275	4.458299809266315	4.350827503313632	4.471496288353144
SPV_0511	3.838641558653423	3.9176597394607535	3.8193515500340385	3.300428600294701	3.3130098348157486	3.1605562836345573	4.308033637686554	4.029865578276636	3.8982740249943113	4.008832629175941	4.304593498813371	4.264155019648573	2.4373243141366814	2.9254908729430027	2.986987706612353	3.882571690021239	3.8297281099985265	3.807188355273851
SPV_0512	9.965573490797937	9.975842403964359	9.88292317066473	10.146413340938624	10.103112723878562	10.09627225749154	9.613272776066387	9.784089214878657	9.722693813346998	9.857267735394338	9.761016575261541	9.681682996360816	10.028166069175285	9.905130901282615	10.087565010577173	9.784987133247412	9.924401281501328	9.897363119517733
SPV_0513	7.8983115318234125	7.830443753891615	7.756376587562898	8.00095099082084	7.92108123943809	7.832222229610188	7.500570650786325	7.596498866675489	7.470877640511557	7.715949051644143	7.777397803184346	7.618597758074576	7.796251664444831	7.677080108867101	7.927317249375605	7.839191017265178	7.907420036956779	7.789966035371239
SPV_0514	7.886531912024401	8.004566442146443	7.934155215493983	8.192527515132348	8.284037277643103	8.209411447396866	7.757863422346911	7.945133234639153	7.84971520940195	8.133354477323197	8.127810495441498	8.068320362709953	8.055342561640213	7.932436335248322	8.032954387970017	8.185895655934626	8.21656850944664	8.23199434677651
SPV_0515	8.44814559916827	8.373979824687725	8.336806152539232	8.686086446270776	8.651337973520535	8.541327799771944	8.496428631361956	8.494152065086483	8.432782886137051	8.833344014965604	8.84381558221577	8.748552804456494	8.530317927708557	8.434006807123431	8.53076133227268	8.969194769953745	9.035958565389826	8.994772211334396
SPV_0516	5.852101562835578	6.051815571823804	5.9815001963731085	6.134520585924642	6.2747943937399615	6.171324155220555	5.907603489684567	5.994465718025167	5.9229825653441805	6.474605829371607	6.424312930593229	6.354665634112628	5.96108150486527	5.992612314136723	6.068566017646264	6.635397409963411	6.377030212126946	6.537969040582892
SPV_0517	8.333519272402018	8.272883869835066	8.263457047869911	8.573624917290156	8.484041397499759	8.47384968080808	8.39196665969299	8.3669350483635	8.273061143652935	8.595108819112296	8.795889359408523	8.729831474649762	8.18781385676514	8.126415938663255	8.265025035142097	8.765490043133557	8.767784911102297	8.781946938842243
SPV_0521	4.324096281552858	4.158093053238656	4.2639887715700935	4.851746528448378	4.739521858351541	4.756217111835365	3.6844224863097628	2.8166508086771334	3.3685005431053643	3.4819980213476005	3.3626730044176583	3.3534265296862302	3.533074394047118	3.4648018795638067	3.6765393332778076	3.5336030375920164	3.47952093216602	3.671173670742697
SPV_0522	2.504286586106833	2.849365258287656	2.8340474637270168	3.424194639034383	3.66146430204505	3.237330907611958	2.0415985946674287	2.324932603289371	1.5891202693128006	2.152217241536485	1.7993737981479074	1.8453635567700348	2.4224670562404347	1.7136279066187636	2.14670277843621	2.2299855395921164	2.3127747468152196	2.430875461460984
SPV_0523	4.636926919954928	4.864511723701152	4.702353201760288	5.198471810974567	5.370032819980047	5.172586341092801	3.9203546412745247	3.626846880894347	3.7354679699650886	4.063721533220138	4.112064074823584	3.8011723617755564	3.826217247759139	3.9649060270092495	3.968972048123131	4.168891707747596	3.9721716265864258	4.123240843937901
SPV_2576	-1.5625972902588612	-1.492685098706041	-1.6947110808955792	-1.5536472631729406	0.15603761585654236	-1.362519034181405	-0.43360841698573976	-2.1015582933155037	-2.264076428242376	-2.7905017595468378	-1.5365655814867112	-1.8376007440502087	-1.4480857626850598	-2.35155835373475	-1.5002491348309863	-1.032131878480258	-1.667543066260002	-2.7905017595468378
SPV_0524	5.40066388910564	5.177673468816395	5.286163625636056	5.240239809326843	5.193959569283904	5.282344080389333	5.585350382231451	5.483292230229265	5.5106016346193085	5.589296959845923	5.779370234515972	5.748770793871124	5.484165157325431	5.400535388469775	5.400855186904187	5.773617148555217	5.8417120695641245	5.71180669957777
SPV_0525	6.384858317804152	6.544186847556348	6.328447892954756	6.4220217201948	6.31048482043586	6.486461427072923	7.124933403469887	6.963471090929413	7.149243369664043	7.236522849584513	7.41296698623252	7.410705542404163	6.649906140249251	6.762819422549502	6.77316026279768	7.116362000069325	7.230687066142411	7.31391645108424
SPV_0526	13.033203755345985	12.935188243699868	12.957277737695843	12.684602146351653	12.716237973322437	12.811773850688791	11.725191726360732	11.858779705811557	11.931398429249253	12.47841135374626	12.438507700229783	12.553657320930183	11.792689052760133	11.828329782559253	11.692873354050954	11.900022489712363	12.136653230860809	12.159862687164786
SPV_0527	5.387351423155279	5.34789198455749	5.255451049327674	4.9827891091437655	5.174722865142501	5.156202121254114	4.445895243978327	4.476524795521792	4.688982877189666	3.6022322629495287	3.5794849999209477	3.574267234420509	4.369948967992956	4.572153345682449	4.598530967647931	3.827630891179706	3.6126491774072473	3.622828400694698
SPV_0528	5.143903543791113	5.02257246693484	5.159184042752098	4.7711489072472855	4.944232684606271	4.760558993375278	5.4443976679132815	5.336236949108889	5.323777529685266	4.999216005977008	5.019636087820839	5.047806276228898	4.527515113084035	4.4787970475047825	4.6201440032124275	5.151945182993401	4.859514123701973	4.835515908817062
SPV_0529	4.302982266311104	4.614335723135831	4.388100204040602	4.104863590477181	4.01295928559625	3.911779466766071	4.432687007323916	4.135310077947874	3.9526600222552895	3.801983595677142	3.9155698380048456	3.915498479866698	3.639690907365378	3.6115487671702	3.6163598517577613	3.8622132869967163	3.8123493008123805	3.807188355273851
SPV_0530	5.254351276625724	4.822134300067594	4.773445376483068	4.453713278627825	4.669784508975267	4.7863393992439995	4.9648229424154815	4.999728750620976	4.9035883559103555	4.503847242498602	4.641865734021229	4.687877594365138	4.2488479980447345	4.371833764605505	4.2639226773830465	4.579643274151922	4.6074632339499875	4.357938604300103
SPV_0532	8.744158635312338	8.68159329706142	8.668838713268531	8.720029992045635	8.653076583432377	8.602770737153058	8.78784872100201	8.887646101683147	8.902041481209212	8.638945414793277	8.491514554302196	8.42691600851569	8.893291931043027	8.901476934986992	8.968103830451456	8.67209282242508	8.605950514790862	8.528378455919462
SPV_0533	10.07432217935337	9.977200892276397	9.99209034923843	10.157974879699497	10.142137413780656	10.075947361369643	10.476317048645488	10.58628740687463	10.545463007278247	10.367310561336144	10.349740016912104	10.332511246301044	10.36897530217527	10.31544679904033	10.396625178502365	10.414756277944855	10.430620321158328	10.348358234735652
SPV_0534	7.405236546800953	7.500874207986589	7.3836267080549	7.627369117622422	7.649419783808156	7.6441206290990795	7.366343301326747	7.51161531337762	7.536643775501837	7.576639709773105	7.409007678810893	7.4407788863198014	7.4936076387233665	7.469754493406869	7.583533927425736	7.457911838384414	7.370837122653534	7.3699126452124615
SPV_0535	8.201881760965028	8.272392132144025	8.2776642543244	8.396043474664594	8.518402182415393	8.43261048577007	8.47806259073695	8.602870589845557	8.5992412981336	8.5615993904103	8.488837525239258	8.440178663484184	8.56053094947073	8.517114278424362	8.446425204828834	8.490857624432822	8.365746316249579	8.355171293926173
SPV_0536	8.251860493951792	8.253580805680796	8.295134378310648	8.408587004546613	8.502674654828862	8.450188985250175	8.419009094285876	8.57435812301337	8.68339574359328	8.578713149764948	8.57591941216868	8.552538139296084	8.520540743549567	8.541996517076589	8.414090961363199	8.536271914010625	8.431725698326865	8.44422778178149
SPV_0537	5.945893702073364	5.7912415305283655	5.835481329121637	6.4497989514753655	6.509397712855729	6.427610027264004	6.022262479835465	6.211519080687075	6.046207317691315	6.170038158349424	6.114152006790374	6.106843318203436	6.423336044916376	6.351603459939591	6.476633900085869	6.239920554902585	6.382928614879494	6.350291600412335
SPV_0538	8.742525884684959	8.557118272572309	8.627461994557322	8.107886942309303	8.098969370024294	8.122265555420157	8.605652793232066	8.672718399455059	8.665868196975769	8.529461303683645	8.536280094454556	8.533970168207944	8.402237631502695	8.324232428379613	8.41210111821862	8.575097573210513	8.642263366853994	8.559748119814085
SPV_0539	7.614657556148008	7.567325325641587	7.599536993738599	7.3401618880247135	7.397282389403868	7.346336272119757	7.869901758029877	7.902560890203991	7.756825278395899	7.8403655934288174	7.8555350246998294	7.859862657489143	7.7197011952014565	7.630689714294131	7.757305818980026	8.03567750411495	8.076490464217907	7.987047577468188
SPV_0540	7.853027915477637	7.904031010365718	7.903779075815812	8.358176115686227	8.370272219279245	8.290466256881507	6.651754075903255	6.774712067782797	6.846635236816635	6.860348556916788	6.740138395335124	6.736803154008836	7.265473532863971	7.32094621783665	7.428548877012323	6.5188449303541995	6.892525074525542	7.002113758480823
SPV_0541	8.856809019607695	8.854503973416186	8.875337816205064	8.828873502024964	8.86383063078507	8.93621333978783	8.864238784624291	8.960168723913347	9.043269628415468	9.118292844841404	9.154885429912438	9.201527666776848	9.172688423567681	9.17497091753933	9.189361408309072	8.990063532848243	9.013796787105338	9.022211634132935
SPV_0542	10.482154193124357	10.480944450631947	10.43700858219378	10.476643451253755	10.45508716721903	10.462374118582169	10.559653637774693	10.590101291565448	10.60403896393824	10.77707155019567	10.785155822086935	10.81599896731	10.724335229499644	10.69393408790289	10.773310891136585	10.677910835324658	10.811873500693425	10.80372819734326
SPV_0543	7.663103198641488	7.652930091824913	7.604419713825781	7.284991103722296	7.317964905124415	7.314206487907074	7.634945207075264	7.663504133335391	7.767399878290796	8.143652931864027	8.111544528841184	8.156442930792279	7.730296482978609	7.701866132675282	7.746116026903599	7.7991453405153	7.912866042144989	7.9593301339600435
SPV_0546	9.22206039757863	9.184336398797681	9.161385307674525	8.519526603146032	8.45443641663884	8.335545202942116	7.364605591008618	7.369111468075136	7.132980302044409	5.519020257302142	5.562274477271924	5.33321143840124	8.572987883979133	8.494676293071374	8.820721122901878	5.9782263259263955	6.050056305879777	6.042542109805474
SPV_0547	7.533895051965305	7.53653147062024	7.4670842609219745	7.406701580467303	7.338855091292408	7.3477798518990145	7.470187833547643	7.524843898798901	7.597173037508469	7.476245698875006	7.447568777096837	7.454193488666784	7.4244528535838565	7.393744859998343	7.526223586037097	7.3438517881441605	7.3544203360452025	7.295400180345915
SPV_0548	5.679900460663158	5.6439208409097885	5.816670349731815	5.6567044130485735	5.832084699326573	5.573894675790714	5.81392996105879	5.842603582370647	5.794872567768044	5.62420669572225	5.7276274502122835	5.719444378300167	5.724181044709229	5.699169763495325	5.828428800820065	5.5897948084995805	5.633183435947574	5.593448164821543
SPV_0549	7.0796899395660615	7.119683010047615	7.114295657275624	7.106591082697205	7.045693385857869	7.161692519081181	7.297882784785119	7.366019922941982	7.355067001468809	7.167893732691411	7.248620713682764	7.229493824307319	7.227514071622656	7.104170831274193	7.205701905114632	7.015500466213283	7.15515205959189	7.086234524704023
SPV_0550	11.123043140755298	11.161141402939585	11.192560112418514	11.148815690429032	11.170729009790247	11.179099033021673	10.82581014950893	10.922003262104571	10.9282510839285	10.721970175025893	10.494820608288117	10.639912556173016	11.12807055319859	11.01825228950069	11.20322673874068	10.245541870607873	10.354806289802642	10.383619372165128
SPV_0551	11.529813854073327	11.481563005782835	11.527081259734132	11.387286486797935	11.399129806375061	11.322140301366218	10.815193576747918	10.852947537516053	10.961924128732111	10.822374227901037	10.580358678308121	10.642173102769966	11.188903713706937	11.098595953509903	11.241300633991079	10.260770624206826	10.32102649079455	10.45525648280152
SPV_0552	-0.4608626807468273	0.5991578752092795	-0.049248515243549916	1.6258392039795564	0.15603761585654236	0.9534959782557295	1.2199578788115046	1.4847343934487087	1.2462175153538027	1.3236075681939414	1.3485540279929036	1.4760857192244201	1.2413840006142312	1.2036858498321839	1.054768099968949	1.6030870046866903	1.0914110694514483	1.1201094963302423
SPV_0553	4.169365791791244	3.967115568093668	4.0080449554070965	3.3704937829987	3.340891415880687	3.456561095457629	3.1512076735430092	3.4744232292079165	3.6720490624776487	3.7802976263214974	3.795922338028295	3.532721012370702	3.3645358720744984	3.2399583140741117	3.433136012355495	3.31135087236533	3.6652249183772003	3.6632277944987206
SPV_2498	1.9736624423344193	2.3501249319298383	2.389660330703365	2.058258502394127	1.8231134939912195	2.3310957415812377	1.5485702852080057	2.2992308794683423	1.7883468079876956	2.6111346922003764	2.326342504537915	2.456003952754255	2.0688491017994677	2.124068222442297	2.45231312621897	2.186979768130794	1.756744568168454	2.14164219030272
SPV_2193	5.311852522656172	5.486626778980955	5.385950778658412	4.851746528448378	4.739521858351541	4.947353362625137	5.909988286049802	5.9205319077778755	5.853218966469915	5.783478385560427	5.718515656425364	5.862133764938066	5.433194390874171	5.400535388469775	5.441310511768302	5.930137278149114	5.638123913065194	5.65684515543031
SPV_0554	9.372997096341422	9.392794339431736	9.378776646261558	9.6392286120341	9.655942357434737	9.61304554010486	9.96910106281861	10.052526962385311	10.00094786542539	9.9271839008401	9.855275381994986	9.816114629730084	9.916374617942395	9.841411133534967	9.973228860778526	10.20308851503883	10.169596100891638	10.092122708104355
SPV_0555	8.587451483565632	8.640267264494563	8.611483000306716	8.904623336253804	8.943278655770833	8.787239763551248	9.114278612979133	9.15656856465742	9.148626662318836	9.151753987764467	9.161288307437292	8.987949927125232	9.157767856690258	9.101009578383803	9.19078071499416	9.493466259048667	9.474413814051234	9.511318849235357
SPV_0556	8.984137562692979	8.98297845328518	8.97696333113246	9.353323589728586	9.414508250458248	9.319306692766375	10.358704847963024	10.285122672899286	10.138131430012104	10.14460349819309	10.240036899623272	10.060081191796094	9.812919641859118	9.760540001621342	9.74310267141687	10.45262465582004	10.564021820832357	10.534162899759894
SPV_2499	6.031821330242974	6.280295475049659	6.136173447374642	6.47863862385808	6.432119363212702	6.4573357946677135	7.887555541201034	7.834293895529702	7.7953634307004025	7.875306865644552	8.113283693886363	7.958077939959937	7.316591070927844	7.3990265416531145	7.292390700962006	8.08555766450381	7.922009814030234	7.92110880517611
SPV_2500	7.464279162420692	7.483134593080118	7.519078695778211	7.80802771921872	7.79005605352638	7.919267193497278	9.391229573859917	9.22108164851828	9.269305626484778	9.124402097945403	9.353803794180504	9.151281122321558	8.674251913421754	8.650419883488148	8.472332577746743	9.411191431124212	9.500420230494942	9.445377043170655
SPV_2196	-2.7905017595468378	-1.492685098706041	-1.3543650921294845	-2.7905017595468404	-2.7905017595468378	-2.1456603497192317	-2.0359476166436887	-2.1015582933155037	-1.1116278091108396	-1.0251600588453944	-2.2429162919935397	-2.7905017595468404	-2.790501759546843	-1.142649932361612	-2.3453819270035448	-2.7905017595468378	-2.3126753622173206	-2.220919005141753
SPV_0558	11.172871703536812	11.242288231081535	11.226458242248876	10.0688509085422	10.117918174386443	10.403031878326136	11.059117061009008	10.809443012531778	10.731131053322672	10.577125441678154	10.948524994826114	10.898505812659893	10.85892504400137	11.039193269487829	10.689266692853906	11.787230240962128	11.569917066725298	11.55537910389695
SPV_0559	7.6125138675317	7.613871189686452	7.552307872880451	7.049000182416004	7.080219517238912	7.178014855473245	6.294651676007522	6.183694950863258	6.240888183230852	6.017739126537276	5.960320541797914	6.065195390328833	7.536067310899186	7.704357028206924	7.445077929066884	6.569953116615644	6.677412769511967	6.6855042009220025
SPV_0560	6.234991616181422	6.166345376816169	6.184253444434021	5.91764628785768	5.908601329958644	5.94968551979908	5.295482554068096	5.08868479237805	5.279546099485757	4.957955589664222	5.019636087820839	5.032983041956157	6.390312449392975	6.456648715054766	6.4647371867572545	5.813042490346482	5.705570845128988	5.5617423580760255
SPV_0561	9.59135898772896	9.498329400747751	9.526288538529055	9.17391803876733	9.187649821251567	9.251130215196111	8.91972861404725	8.700289814513994	8.698062213053985	8.543475792502642	8.556108023288706	8.581096401922368	9.846874002124238	9.848667431241049	9.79899342038925	9.556198505342277	9.587067967688299	9.536412058322123
SPV_0562	12.2520512839065	12.237749721666601	12.221904193127566	11.935638908185124	11.91637092527408	11.984386663423404	11.955623861548258	11.769725785868419	11.647899154287094	11.661993660066512	11.706339639821639	11.70310244206894	12.642849644827992	12.653908292695748	12.612720467635267	12.812055317122976	12.752996974117728	12.726755553807923
SPV_0564	4.585394577719176	4.778474322337603	4.751603056173907	4.7711489072472855	5.123472885333441	4.920441967051312	4.9694035795045846	4.999728750620976	5.0493593127997345	5.144921331623198	4.977481262437295	5.011971264772781	5.431340276046757	5.442064017565768	5.528797145092795	5.1036232712884555	5.009387241388188	5.0365044618230375
SPV_0567	5.4559102047717705	5.49339411059594	5.523774303804121	5.6111245015002895	5.692981767376561	5.615237254542929	5.86152686427652	5.864675931952104	5.861139172744793	5.845705057547707	5.921142832896179	5.796946144848944	5.861325926658797	5.665963468723659	5.862506695255186	5.853139396763819	5.988201547758161	5.882359499360593
SPV_0568	2.891367637836232	2.9511903774709483	3.212206455634397	3.0330052269975316	3.2408532203927782	3.3796134316160966	3.4940925713397757	3.6164777099948107	3.6863850343510767	3.3110468681502443	3.5051310085342604	3.598632545432568	3.512175962926491	3.360370550297833	3.2392612006032406	3.4174806022857953	3.0059272965816364	3.229654733457249
SPV_0569	7.1245075421409	7.090968882696024	7.004992637915341	7.33666544824658	7.279763012955777	7.223545280996537	7.5640315787712264	7.583914065556462	7.52920660111529	7.511224075303152	7.544080559004333	7.473535540824226	7.425384645198619	7.3181609229842	7.419772710248507	7.788845443915611	7.7965264032109	7.747381889728337
SPV_0570	5.797792613330125	5.782979772936002	5.651932004314112	5.689968528171858	5.654616556059685	5.907237449717602	6.376256232960766	6.176654255095036	6.159730311172818	6.186619712682959	6.2954326070753215	6.207969508872452	6.038637223625179	5.983265466087168	5.914661036627854	6.517760684739758	6.4796788672188885	6.529252256119189
SPV_0571	3.1016108723547404	2.8281085114232707	3.035482022117811	2.868415193540297	3.2408532203927782	2.485958271448777	3.6955240064001336	3.2105473389233445	3.3141453866624704	3.389535543018299	3.603441802702242	3.7146441129280197	2.7896606593184923	2.865707116823614	2.826262221007136	3.770514717505052	3.6259738263944414	3.5728067225144176
SPV_0572	2.173017140341149	2.3501249319298383	2.4985806351688553	2.6378441479845733	2.453600281263877	2.7705960319004235	3.27478126599231	3.2242699201227123	3.1479900692150005	3.021727843613453	2.838036470282239	2.8837110226236486	2.452030126336146	2.269572196156261	2.3817632311220343	3.31135087236533	3.2492122365029656	2.6068910104090217
SPV_0573	4.105762130560386	3.7469436096399478	3.46934643887924	3.9395292765899415	3.7576863647837415	3.8722021747268367	3.966910634421188	4.399997447559682	4.340351534974681	4.26450924347764	4.352501517787433	4.436257566740721	3.567246141724257	4.1007629647499355	3.52110491007453	4.471799943153506	4.4627363025799935	4.420555849409851
SPV_0574	5.945893702073364	5.969268623161814	6.056461441810806	6.385262063739776	6.289176689023179	6.184310170699021	6.916579152529166	6.654431387745799	6.7763364954503205	6.697306264975577	6.813005467032498	6.891900536170356	6.386489737395722	6.424204443108585	6.400171099860683	6.792480322390804	6.9014558731595175	6.859013537508195
SPV_0575	6.519086464574844	6.4218183123936265	6.3046443963492695	6.85734278182656	6.934576560320032	6.7763791836606515	7.194077915933341	7.197992535233603	7.241937468686864	7.223189674988652	7.125801449943918	7.153409224040379	6.6938748898508615	6.707131820527541	6.698933614395799	7.117793885881242	7.284194774407374	7.262249242714811
