feature_id	XbaseMean	Xlog2FoldChange	XlfcSE	Xstat	Xpvalue	Xpadj
SPV_1239	3546.8209698153	-0.26045735174701	0.0409974070368295	-6.35307178985178	2.11057154738808e-10	7.41501685232804e-10
SPV_1240	7882.43533317974	-0.160493465435415	0.0378585094418218	-4.23931934334832	2.24198534882011e-05	5.18687752611645e-05
SPV_1241	5780.86256424131	0.13220387511656	0.0540589150845337	2.44557435133496	0.0144621625916514	0.0238235624435087
SPV_1242	2248.21751207028	0.0174824360463707	0.0516623078701327	0.338385058411455	0.735073032392447	0.787861754481105
SPV_1243	7338.71658476176	0.0652383617272427	0.0487760628285901	1.33746285839084	0.181071598171543	0.236079509068394
SPV_1244	10784.6049856291	0.100024626388822	0.0459444969745886	2.17706283976664	0.0294758791694475	0.0463993815633253
SPV_1245	1485.33563655698	0.280416324570854	0.110760039542216	2.53179815520744	0.0113479294144147	0.0191381817226959
SPV_2529	485.540103742355	-0.45903658795344	0.141824563107352	-3.23658627029917	0.00120968655330647	0.00232227060765314
SPV_1246	27149.4169669244	-0.0318727601016015	0.0377957033591011	-0.843313730586742	0.39905300565284	0.468710187112951
SPV_1247	3216.65494715952	0.091266824480381	0.067868094132434	1.34481798334345	0.178684021334166	0.233500844205609
SPV_1248	515.663732814913	-0.841876107005835	0.137692258263086	-6.11390009748226	9.72251841994915e-10	3.28217671149644e-09
SPV_2530	168.879476184522	-0.505588195458808	0.17118212043473	-2.95339329932514	0.00314301242361114	0.00572374280813588
SPV_2334	198.371730661763	-0.68494428077203	0.177527415383252	-3.85798190779783	0.00011432710845685	0.000247480163889693
SPV_2568	103.249852742412	-0.698619769631377	0.225554393430572	-3.09686331620708	0.00195580031184663	0.0036798707289247
SPV_1249	1295.56594150978	-0.714342357559906	0.107218353249986	-6.66246432302619	2.6927369992405e-11	1.0066069573432e-10
SPV_1250	1919.74243268401	-0.767851213699454	0.0700482686260339	-10.9616743754718	5.84085819250107e-28	5.683384074566e-27
SPV_1251	3533.01160012544	-0.794914335696697	0.0686767781338886	-11.5746884106501	5.53720683586393e-31	6.07257213767397e-30
SPV_1252	273.007853826961	-0.281869391101183	0.136364962647406	-2.06704618755416	0.0387298019954791	0.0594575846566327
SPV_1253	60.516978477383	-0.036034576220149	0.212353839734866	-0.170951730961483	0.86426171988758	0.894918890963404
SPV_1254	408.977386331614	-0.320607653762736	0.114892862554987	-2.79059464425433	0.00526113160066052	0.00925008523233935
SPV_1255	575.002752855724	-0.0979000795471423	0.115519560801581	-0.847493725747636	0.396719982780755	0.466522017665758
SPV_1256	570.437662618965	-1.29881698924487	0.0947731225920228	-13.7028750068234	9.75825572692793e-43	1.86251323249538e-41
SPV_1257	0	NA	NA	NA	NA	NA
SPV_1258	5121.87025257506	-1.11558272357531	0.0380081333891174	-29.3510244059581	2.31866014429052e-189	9.20508077283335e-187
